100; 7978
200; 31630.6
300; 69960.2
400; 121359
500; 186854
600; 280867
700; 373612
800; 477956
900; 614908
1000; 746566
1100; 922558
1200; 1.0855e+06
1300; 1.26111e+06
1400; 1.4834e+06
1500; 1.68619e+06
1600; 1.90806e+06
1700; 2.17058e+06
1800; 2.43531e+06
1900; 2.71197e+06
2000; 2.97896e+06
2100; 3.2894e+06
2200; 3.60615e+06
2300; 3.9564e+06
2400; 4.32364e+06
2500; 4.68393e+06
2600; 5.06107e+06
2700; 5.4585e+06
2800; 5.84644e+06
2900; 6.31336e+06
3000; 6.73029e+06
3100; 7.17326e+06
3200; 7.64461e+06
3300; 8.17565e+06
3400; 8.70207e+06
3500; 9.24078e+06
3600; 9.74869e+06
3700; 1.02558e+07
3800; 1.08176e+07
3900; 1.13805e+07
4000; 1.19692e+07
4100; 1.25422e+07
4200; 1.3113e+07
4300; 1.38577e+07
4400; 1.4525e+07
4500; 1.52274e+07
4600; 1.58777e+07
4700; 1.65274e+07
4800; 1.72717e+07
4900; 1.79975e+07
5000; 1.87951e+07
5100; 1.96594e+07
5200; 2.03614e+07
5300; 2.11891e+07
5400; 2.19328e+07
5500; 2.27162e+07
5600; 2.34824e+07
5700; 2.43995e+07
5800; 2.52307e+07
5900; 2.60131e+07
6000; 2.68335e+07
6100; 2.77437e+07
6200; 2.8719e+07
6300; 2.96121e+07
6400; 3.07677e+07
6500; 3.17684e+07
6600; 3.27117e+07
6700; 3.36326e+07
6800; 3.47554e+07
6900; 3.58084e+07
7000; 3.68434e+07
7100; 3.8005e+07
7200; 3.9121e+07
7300; 4.01671e+07
7400; 4.11559e+07
7500; 4.23117e+07
7600; 4.3353e+07
7700; 4.43445e+07
7800; 4.55152e+07
7900; 4.65133e+07
8000; 4.7792e+07
8100; 4.89645e+07
8200; 5.0252e+07
8300; 5.13701e+07
8400; 5.25722e+07
8500; 5.386e+07
8600; 5.52317e+07
8700; 5.64403e+07
8800; 5.7956e+07
8900; 5.91928e+07
9000; 6.06253e+07
9100; 6.19656e+07
9200; 6.34955e+07
9300; 6.5169e+07
9400; 6.65158e+07
9500; 6.79217e+07
9600; 6.93979e+07
9700; 7.0953e+07
9800; 7.24791e+07
9900; 7.38989e+07
10000; 7.54534e+07
